,Rank,NOC,Gold,Silver,Bronze,Total,Year
650,8,Romania,0.08433734939759036,0.14102564102564102,0.07792207792207792,0.1,1988
651,9,France,0.07228915662650602,0.05128205128205128,0.07792207792207792,0.06521739130434782,1988
652,10,Italy,0.07228915662650602,0.05128205128205128,0.05194805194805195,0.05652173913043478,1988
653,11,China,0.060240963855421686,0.14102564102564102,0.15584415584415584,0.11739130434782609,1988
654,12,Great Britain,0.060240963855421686,0.1282051282051282,0.11688311688311688,0.1,1988
655,13,Kenya,0.060240963855421686,0.02564102564102564,0.025974025974025976,0.034782608695652174,1988
656,14,Japan,0.04819277108433735,0.038461538461538464,0.09090909090909091,0.05652173913043478,1988
657,15,Australia,0.03614457831325301,0.07692307692307693,0.06493506493506493,0.05652173913043478,1988
658,16,Yugoslavia,0.03614457831325301,0.05128205128205128,0.06493506493506493,0.04782608695652174,1988
659,17,Czechoslovakia,0.03614457831325301,0.038461538461538464,0.025974025974025976,0.030434782608695653,1988
660,18,New Zealand,0.03614457831325301,0.02564102564102564,0.1038961038961039,0.05217391304347826,1988
661,19,Canada,0.03614457831325301,0.02564102564102564,0.06493506493506493,0.0391304347826087,1988
662,20,Poland,0.024096385542168676,0.0641025641025641,0.11688311688311688,0.06521739130434782,1988
663,21,Norway,0.024096385542168676,0.038461538461538464,0.0,0.017391304347826087,1988
664,22,Netherlands,0.024096385542168676,0.02564102564102564,0.06493506493506493,0.034782608695652174,1988
665,23,Denmark,0.024096385542168676,0.01282051282051282,0.012987012987012988,0.013043478260869565,1988
666,24,Brazil,0.012048192771084338,0.02564102564102564,0.03896103896103896,0.021739130434782608,1988
667,25,Finland,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,1988
668,25,Spain,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,1988
669,27,Turkey,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,1988
670,28,Morocco,0.012048192771084338,0.0,0.025974025974025976,0.008695652173913044,1988
671,29,Austria,0.012048192771084338,0.0,0.0,0.0,1988
672,29,Portugal,0.012048192771084338,0.0,0.0,0.0,1988
673,29,Suriname,0.012048192771084338,0.0,0.0,0.0,1988
674,32,Sweden,0.0,0.05128205128205128,0.09090909090909091,0.043478260869565216,1988
675,33,Switzerland,0.0,0.02564102564102564,0.025974025974025976,0.013043478260869565,1988
676,34,Jamaica,0.0,0.02564102564102564,0.0,0.004347826086956522,1988
677,35,Argentina,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,1988
678,36,Chile,0.0,0.01282051282051282,0.0,0.0,1988
679,36,Costa Rica,0.0,0.01282051282051282,0.0,0.0,1988
680,36,Indonesia,0.0,0.01282051282051282,0.0,0.0,1988
681,36,Iran,0.0,0.01282051282051282,0.0,0.0,1988
682,36,Netherlands Antilles,0.0,0.01282051282051282,0.0,0.0,1988
683,36,Peru,0.0,0.01282051282051282,0.0,0.0,1988
684,36,Senegal,0.0,0.01282051282051282,0.0,0.0,1988
685,36,Virgin Islands,0.0,0.01282051282051282,0.0,0.0,1988
686,44,Belgium,0.0,0.0,0.025974025974025976,0.004347826086956522,1988
687,44,Mexico,0.0,0.0,0.025974025974025976,0.004347826086956522,1988
688,46,Colombia,0.0,0.0,0.012987012987012988,0.0,1988
689,46,Djibouti,0.0,0.0,0.012987012987012988,0.0,1988
690,46,Greece,0.0,0.0,0.012987012987012988,0.0,1988
691,46,Mongolia,0.0,0.0,0.012987012987012988,0.0,1988
692,46,Pakistan,0.0,0.0,0.012987012987012988,0.0,1988
693,46,Philippines,0.0,0.0,0.012987012987012988,0.0,1988
694,46,Thailand,0.0,0.0,0.012987012987012988,0.0,1988
695,1,Unified Team,0.5421686746987951,0.48717948717948717,0.37662337662337664,0.4826086956521739,1992
696,2,United States,0.4457831325301205,0.4358974358974359,0.4805194805194805,0.4652173913043478,1992
697,3,Germany,0.39759036144578314,0.2692307692307692,0.36363636363636365,0.3521739130434783,1992
698,4,China,0.1927710843373494,0.28205128205128205,0.2077922077922078,0.23043478260869565,1992
699,5,Cuba,0.1686746987951807,0.07692307692307693,0.14285714285714285,0.13043478260869565,1992
700,6,Spain,0.1566265060240964,0.08974358974358974,0.025974025974025976,0.09130434782608696,1992
701,7,South Korea,0.14457831325301204,0.0641025641025641,0.15584415584415584,0.12173913043478261,1992
702,8,Hungary,0.13253012048192772,0.15384615384615385,0.09090909090909091,0.12608695652173912,1992
703,9,France,0.0963855421686747,0.0641025641025641,0.2077922077922078,0.12173913043478261,1992
704,10,Australia,0.08433734939759036,0.11538461538461539,0.14285714285714285,0.11304347826086956,1992
705,11,Canada,0.08433734939759036,0.05128205128205128,0.09090909090909091,0.07391304347826087,1992
706,12,Italy,0.07228915662650602,0.0641025641025641,0.1038961038961039,0.0782608695652174,1992
707,13,Great Britain,0.060240963855421686,0.038461538461538464,0.15584415584415584,0.08260869565217391,1992
708,14,Romania,0.04819277108433735,0.07692307692307693,0.1038961038961039,0.07391304347826087,1992
709,15,Czechoslovakia,0.04819277108433735,0.02564102564102564,0.012987012987012988,0.02608695652173913,1992
710,16,North Korea,0.04819277108433735,0.0,0.06493506493506493,0.034782608695652174,1992
711,17,Japan,0.03614457831325301,0.10256410256410256,0.14285714285714285,0.09130434782608696,1992
712,18,Bulgaria,0.03614457831325301,0.08974358974358974,0.07792207792207792,0.06521739130434782,1992
713,19,Poland,0.03614457831325301,0.07692307692307693,0.12987012987012986,0.0782608695652174,1992
714,20,Netherlands,0.024096385542168676,0.07692307692307693,0.09090909090909091,0.06086956521739131,1992
715,21,Kenya,0.024096385542168676,0.05128205128205128,0.025974025974025976,0.030434782608695653,1992
716,22,Norway,0.024096385542168676,0.05128205128205128,0.012987012987012988,0.02608695652173913,1992
717,23,Turkey,0.024096385542168676,0.02564102564102564,0.025974025974025976,0.021739130434782608,1992
718,24,Indonesia,0.024096385542168676,0.02564102564102564,0.012987012987012988,0.017391304347826087,1992
719,25,Brazil,0.024096385542168676,0.01282051282051282,0.0,0.008695652173913044,1992
720,26,Greece,0.024096385542168676,0.0,0.0,0.004347826086956522,1992
721,27,Sweden,0.012048192771084338,0.08974358974358974,0.05194805194805195,0.04782608695652174,1992
722,28,New Zealand,0.012048192771084338,0.05128205128205128,0.06493506493506493,0.0391304347826087,1992
723,29,Finland,0.012048192771084338,0.02564102564102564,0.025974025974025976,0.017391304347826087,1992
724,30,Denmark,0.012048192771084338,0.01282051282051282,0.05194805194805195,0.021739130434782608,1992
725,31,Morocco,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,1992
726,32,Ireland,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,1992
727,33,Ethiopia,0.012048192771084338,0.0,0.025974025974025976,0.008695652173913044,1992
728,34,Algeria,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,1992
729,34,Estonia,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,1992
730,34,Lithuania,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,1992
731,37,Switzerland,0.012048192771084338,0.0,0.0,0.0,1992
732,38,Jamaica,0.0,0.038461538461538464,0.012987012987012988,0.013043478260869565,1992
733,38,Nigeria,0.0,0.038461538461538464,0.012987012987012988,0.013043478260869565,1992
734,40,Latvia,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,1992
735,41,Austria,0.0,0.02564102564102564,0.0,0.004347826086956522,1992
736,41,Namibia,0.0,0.02564102564102564,0.0,0.004347826086956522,1992
737,41,South Africa,0.0,0.02564102564102564,0.0,0.004347826086956522,1992
738,44,Belgium,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,1992
739,44,Croatia,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,1992
740,44,Independent Olympic Participants,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,1992
741,44,Iran,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,1992
742,48,Israel,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,1992
743,49,Chinese Taipei,0.0,0.01282051282051282,0.0,0.0,1992
744,49,Mexico,0.0,0.01282051282051282,0.0,0.0,1992
745,49,Peru,0.0,0.01282051282051282,0.0,0.0,1992
746,52,Mongolia,0.0,0.0,0.025974025974025976,0.004347826086956522,1992
747,52,Slovenia,0.0,0.0,0.025974025974025976,0.004347826086956522,1992
748,54,Argentina,0.0,0.0,0.012987012987012988,0.0,1992
749,54,Bahamas,0.0,0.0,0.012987012987012988,0.0,1992
750,54,Colombia,0.0,0.0,0.012987012987012988,0.0,1992
751,54,Ghana,0.0,0.0,0.012987012987012988,0.0,1992
752,54,Malaysia,0.0,0.0,0.012987012987012988,0.0,1992
753,54,Pakistan,0.0,0.0,0.012987012987012988,0.0,1992
754,54,Philippines,0.0,0.0,0.012987012987012988,0.0,1992
755,54,Puerto Rico,0.0,0.0,0.012987012987012988,0.0,1992
756,54,Qatar,0.0,0.0,0.012987012987012988,0.0,1992
757,54,Suriname,0.0,0.0,0.012987012987012988,0.0,1992
758,54,Thailand,0.0,0.0,0.012987012987012988,0.0,1992
759,1,United States,0.5301204819277109,0.41025641025641024,0.3246753246753247,0.43478260869565216,1996
760,2,Russia,0.3132530120481928,0.2692307692307692,0.2077922077922078,0.26956521739130435,1996
761,3,Germany,0.24096385542168675,0.23076923076923078,0.35064935064935066,0.2782608695652174,1996
762,4,China,0.1927710843373494,0.28205128205128205,0.15584415584415584,0.21304347826086956,1996
763,5,France,0.18072289156626506,0.08974358974358974,0.19480519480519481,0.1565217391304348,1996
764,6,Italy,0.1566265060240964,0.1282051282051282,0.15584415584415584,0.14782608695652175,1996
765,7,Australia,0.10843373493975904,0.11538461538461539,0.2987012987012987,0.17391304347826086,1996
766,8,Cuba,0.10843373493975904,0.10256410256410256,0.1038961038961039,0.10434782608695652,1996
767,9,Ukraine,0.10843373493975904,0.02564102564102564,0.15584415584415584,0.09565217391304348,1996
768,10,South Korea,0.08433734939759036,0.19230769230769232,0.06493506493506493,0.11304347826086956,1996
769,11,Poland,0.08433734939759036,0.0641025641025641,0.06493506493506493,0.06956521739130435,1996
770,12,Hungary,0.08433734939759036,0.05128205128205128,0.12987012987012986,0.08695652173913043,1996
771,13,Spain,0.060240963855421686,0.07692307692307693,0.07792207792207792,0.06956521739130435,1996
772,14,Romania,0.04819277108433735,0.08974358974358974,0.11688311688311688,0.08260869565217391,1996
773,15,Netherlands,0.04819277108433735,0.0641025641025641,0.12987012987012986,0.0782608695652174,1996
774,16,Greece,0.04819277108433735,0.05128205128205128,0.0,0.030434782608695653,1996
775,17,Czech Republic,0.04819277108433735,0.038461538461538464,0.05194805194805195,0.043478260869565216,1996
776,18,Switzerland,0.04819277108433735,0.038461538461538464,0.0,0.02608695652173913,1996
777,19,Denmark,0.04819277108433735,0.01282051282051282,0.012987012987012988,0.021739130434782608,1996
778,19,Turkey,0.04819277108433735,0.01282051282051282,0.012987012987012988,0.021739130434782608,1996
779,21,Canada,0.03614457831325301,0.14102564102564102,0.1038961038961039,0.09130434782608696,1996
780,22,Bulgaria,0.03614457831325301,0.08974358974358974,0.06493506493506493,0.06086956521739131,1996
781,23,Japan,0.03614457831325301,0.07692307692307693,0.06493506493506493,0.05652173913043478,1996
782,24,Kazakhstan,0.03614457831325301,0.05128205128205128,0.05194805194805195,0.043478260869565216,1996
783,25,Brazil,0.03614457831325301,0.038461538461538464,0.11688311688311688,0.06086956521739131,1996
784,26,New Zealand,0.03614457831325301,0.02564102564102564,0.012987012987012988,0.021739130434782608,1996
785,27,South Africa,0.03614457831325301,0.01282051282051282,0.012987012987012988,0.017391304347826087,1996
786,28,Ireland,0.03614457831325301,0.0,0.012987012987012988,0.013043478260869565,1996
787,29,Sweden,0.024096385542168676,0.05128205128205128,0.025974025974025976,0.030434782608695653,1996
788,30,Norway,0.024096385542168676,0.02564102564102564,0.03896103896103896,0.02608695652173913,1996
789,31,Belgium,0.024096385542168676,0.02564102564102564,0.025974025974025976,0.021739130434782608,1996
790,32,Nigeria,0.024096385542168676,0.01282051282051282,0.03896103896103896,0.021739130434782608,1996
791,33,North Korea,0.024096385542168676,0.01282051282051282,0.025974025974025976,0.017391304347826087,1996
792,34,Algeria,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,1996
793,34,Ethiopia,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,1996
794,36,Great Britain,0.012048192771084338,0.10256410256410256,0.07792207792207792,0.06086956521739131,1996
795,37,Belarus,0.012048192771084338,0.07692307692307693,0.1038961038961039,0.06086956521739131,1996
796,38,Kenya,0.012048192771084338,0.05128205128205128,0.03896103896103896,0.030434782608695653,1996
797,39,Jamaica,0.012048192771084338,0.038461538461538464,0.025974025974025976,0.021739130434782608,1996
798,40,Finland,0.012048192771084338,0.02564102564102564,0.012987012987012988,0.013043478260869565,1996
799,41,FR Yugoslavia,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,1996
800,41,Indonesia,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,1996
801,43,Iran,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,1996
802,43,Slovakia,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,1996
803,45,Armenia,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,1996
804,45,Croatia,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,1996
805,47,Portugal,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,1996
806,47,Thailand,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,1996
807,49,Burundi,0.012048192771084338,0.0,0.0,0.0,1996
808,49,Costa Rica,0.012048192771084338,0.0,0.0,0.0,1996
809,49,Ecuador,0.012048192771084338,0.0,0.0,0.0,1996
810,49,Hong Kong,0.012048192771084338,0.0,0.0,0.0,1996
811,49,Syria,0.012048192771084338,0.0,0.0,0.0,1996
812,54,Argentina,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,1996
813,55,Namibia,0.0,0.02564102564102564,0.0,0.004347826086956522,1996
814,55,Slovenia,0.0,0.02564102564102564,0.0,0.004347826086956522,1996
815,57,Austria,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,1996
816,58,Malaysia,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,1996
817,58,Moldova,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,1996
818,58,Uzbekistan,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,1996
819,61,Azerbaijan,0.0,0.01282051282051282,0.0,0.0,1996
820,61,Bahamas,0.0,0.01282051282051282,0.0,0.0,1996
821,61,Chinese Taipei,0.0,0.01282051282051282,0.0,0.0,1996
822,61,Latvia,0.0,0.01282051282051282,0.0,0.0,1996
823,61,Philippines,0.0,0.01282051282051282,0.0,0.0,1996
824,61,Tonga,0.0,0.01282051282051282,0.0,0.0,1996
825,61,Zambia,0.0,0.01282051282051282,0.0,0.0,1996
826,68,Georgia,0.0,0.0,0.025974025974025976,0.004347826086956522,1996
827,68,Morocco,0.0,0.0,0.025974025974025976,0.004347826086956522,1996
828,68,Trinidad and Tobago,0.0,0.0,0.025974025974025976,0.004347826086956522,1996
829,71,India,0.0,0.0,0.012987012987012988,0.0,1996
830,71,Israel,0.0,0.0,0.012987012987012988,0.0,1996
831,71,Lithuania,0.0,0.0,0.012987012987012988,0.0,1996
832,71,Mexico,0.0,0.0,0.012987012987012988,0.0,1996
833,71,Mongolia,0.0,0.0,0.012987012987012988,0.0,1996
834,71,Mozambique,0.0,0.0,0.012987012987012988,0.0,1996
835,71,Puerto Rico,0.0,0.0,0.012987012987012988,0.0,1996
836,71,Tunisia,0.0,0.0,0.012987012987012988,0.0,1996
837,71,Uganda,0.0,0.0,0.012987012987012988,0.0,1996
838,1,United States,0.4457831325301205,0.3076923076923077,0.4155844155844156,0.4,2000
839,2,Russia,0.3855421686746988,0.358974358974359,0.37662337662337664,0.3826086956521739,2000
840,3,China,0.3373493975903614,0.20512820512820512,0.18181818181818182,0.24782608695652175,2000
841,4,Australia,0.1927710843373494,0.32051282051282054,0.22077922077922077,0.24782608695652175,2000
842,5,Germany,0.1566265060240964,0.21794871794871795,0.33766233766233766,0.2391304347826087,2000
843,6,France,0.1566265060240964,0.1794871794871795,0.14285714285714285,0.1608695652173913,2000
844,7,Italy,0.1566265060240964,0.10256410256410256,0.16883116883116883,0.14347826086956522,2000
845,8,Netherlands,0.14457831325301204,0.11538461538461539,0.05194805194805195,0.10434782608695652,2000
846,9,Cuba,0.13253012048192772,0.14102564102564102,0.09090909090909091,0.12173913043478261,2000
847,10,Great Britain,0.13253012048192772,0.1282051282051282,0.09090909090909091,0.11739130434782609,2000
848,11,Romania,0.13253012048192772,0.07692307692307693,0.11688311688311688,0.10869565217391304,2000
849,12,South Korea,0.0963855421686747,0.1282051282051282,0.12987012987012986,0.11739130434782609,2000
850,13,Hungary,0.0963855421686747,0.07692307692307693,0.03896103896103896,0.06956521739130435,2000
851,14,Poland,0.07228915662650602,0.0641025641025641,0.03896103896103896,0.05652173913043478,2000
852,15,Japan,0.060240963855421686,0.10256410256410256,0.06493506493506493,0.07391304347826087,2000
853,16,Bulgaria,0.060240963855421686,0.07692307692307693,0.025974025974025976,0.05217391304347826,2000
854,17,Greece,0.04819277108433735,0.07692307692307693,0.03896103896103896,0.05217391304347826,2000
855,18,Sweden,0.04819277108433735,0.0641025641025641,0.03896103896103896,0.04782608695652174,2000
856,19,Norway,0.04819277108433735,0.038461538461538464,0.03896103896103896,0.0391304347826087,2000
857,20,Ethiopia,0.04819277108433735,0.01282051282051282,0.03896103896103896,0.030434782608695653,2000
858,21,Ukraine,0.03614457831325301,0.1282051282051282,0.12987012987012986,0.09565217391304348,2000
859,22,Kazakhstan,0.03614457831325301,0.05128205128205128,0.0,0.02608695652173913,2000
860,23,Belarus,0.03614457831325301,0.038461538461538464,0.14285714285714285,0.06956521739130435,2000
861,24,Canada,0.03614457831325301,0.038461538461538464,0.1038961038961039,0.05652173913043478,2000
862,25,Spain,0.03614457831325301,0.038461538461538464,0.06493506493506493,0.043478260869565216,2000
863,26,Turkey,0.03614457831325301,0.0,0.025974025974025976,0.017391304347826087,2000
864,27,Iran,0.03614457831325301,0.0,0.012987012987012988,0.013043478260869565,2000
865,28,Czech Republic,0.024096385542168676,0.038461538461538464,0.03896103896103896,0.030434782608695653,2000
866,29,Kenya,0.024096385542168676,0.038461538461538464,0.025974025974025976,0.02608695652173913,2000
867,30,Denmark,0.024096385542168676,0.038461538461538464,0.012987012987012988,0.021739130434782608,2000
868,31,Finland,0.024096385542168676,0.01282051282051282,0.012987012987012988,0.013043478260869565,2000
869,32,Austria,0.024096385542168676,0.01282051282051282,0.0,0.008695652173913044,2000
870,33,Lithuania,0.024096385542168676,0.0,0.03896103896103896,0.017391304347826087,2000
871,34,Azerbaijan,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,2000
872,34,Bahamas,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,2000
873,36,Slovenia,0.024096385542168676,0.0,0.0,0.004347826086956522,2000
874,37,Switzerland,0.012048192771084338,0.07692307692307693,0.025974025974025976,0.034782608695652174,2000
875,38,Indonesia,0.012048192771084338,0.038461538461538464,0.025974025974025976,0.021739130434782608,2000
876,39,Slovakia,0.012048192771084338,0.038461538461538464,0.012987012987012988,0.017391304347826087,2000
877,40,Mexico,0.012048192771084338,0.02564102564102564,0.03896103896103896,0.021739130434782608,2000
878,41,Nigeria,0.012048192771084338,0.02564102564102564,0.0,0.008695652173913044,2000
879,42,Algeria,0.012048192771084338,0.01282051282051282,0.03896103896103896,0.017391304347826087,2000
880,43,Uzbekistan,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2000
881,44,FR Yugoslavia,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,2000
882,44,Latvia,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,2000
883,46,New Zealand,0.012048192771084338,0.0,0.03896103896103896,0.013043478260869565,2000
884,47,Estonia,0.012048192771084338,0.0,0.025974025974025976,0.008695652173913044,2000
885,47,Thailand,0.012048192771084338,0.0,0.025974025974025976,0.008695652173913044,2000
886,49,Croatia,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2000
887,50,Cameroon,0.012048192771084338,0.0,0.0,0.0,2000
888,50,Colombia,0.012048192771084338,0.0,0.0,0.0,2000
889,50,Mozambique,0.012048192771084338,0.0,0.0,0.0,2000
890,53,Brazil,0.0,0.07692307692307693,0.07792207792207792,0.04782608695652174,2000
891,54,Jamaica,0.0,0.07692307692307693,0.03896103896103896,0.034782608695652174,2000
892,55,Belgium,0.0,0.02564102564102564,0.03896103896103896,0.017391304347826087,2000
893,55,South Africa,0.0,0.02564102564102564,0.03896103896103896,0.017391304347826087,2000
894,57,Argentina,0.0,0.02564102564102564,0.025974025974025976,0.013043478260869565,2000
895,58,Chinese Taipei,0.0,0.01282051282051282,0.05194805194805195,0.017391304347826087,2000
896,58,Morocco,0.0,0.01282051282051282,0.05194805194805195,0.017391304347826087,2000
897,60,North Korea,0.0,0.01282051282051282,0.03896103896103896,0.013043478260869565,2000
898,61,Moldova,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2000
899,61,Saudi Arabia,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2000
900,61,Trinidad and Tobago,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2000
901,64,Ireland,0.0,0.01282051282051282,0.0,0.0,2000
902,64,Sri Lanka,0.0,0.01282051282051282,0.0,0.0,2000
903,64,Uruguay,0.0,0.01282051282051282,0.0,0.0,2000
904,64,Vietnam,0.0,0.01282051282051282,0.0,0.0,2000
905,68,Georgia,0.0,0.0,0.07792207792207792,0.021739130434782608,2000
906,69,Costa Rica,0.0,0.0,0.025974025974025976,0.004347826086956522,2000
907,69,Portugal,0.0,0.0,0.025974025974025976,0.004347826086956522,2000
908,71,Armenia,0.0,0.0,0.012987012987012988,0.0,2000
909,71,Barbados,0.0,0.0,0.012987012987012988,0.0,2000
910,71,Chile,0.0,0.0,0.012987012987012988,0.0,2000
911,71,Iceland,0.0,0.0,0.012987012987012988,0.0,2000
912,71,India,0.0,0.0,0.012987012987012988,0.0,2000
913,71,Israel,0.0,0.0,0.012987012987012988,0.0,2000
914,71,Kuwait,0.0,0.0,0.012987012987012988,0.0,2000
915,71,Kyrgyzstan,0.0,0.0,0.012987012987012988,0.0,2000
916,71,Macedonia,0.0,0.0,0.012987012987012988,0.0,2000
917,71,Qatar,0.0,0.0,0.012987012987012988,0.0,2000
918,1,United States,0.43373493975903615,0.5,0.33766233766233766,0.43478260869565216,2004
919,2,China,0.3855421686746988,0.21794871794871795,0.18181818181818182,0.26956521739130435,2004
920,3,Russia,0.3373493975903614,0.3333333333333333,0.4675324675324675,0.3869565217391304,2004
921,4,Australia,0.20481927710843373,0.20512820512820512,0.22077922077922077,0.21304347826086956,2004
922,5,Japan,0.1927710843373494,0.11538461538461539,0.15584415584415584,0.1565217391304348,2004
923,6,Germany,0.1566265060240964,0.20512820512820512,0.2597402597402597,0.20869565217391303,2004
924,7,France,0.13253012048192772,0.11538461538461539,0.16883116883116883,0.1391304347826087,2004
925,8,Italy,0.12048192771084337,0.14102564102564102,0.14285714285714285,0.13478260869565217,2004
926,9,South Korea,0.10843373493975904,0.15384615384615385,0.11688311688311688,0.12608695652173912,2004
927,10,Great Britain,0.10843373493975904,0.11538461538461539,0.15584415584415584,0.12608695652173912,2004
928,11,Cuba,0.10843373493975904,0.08974358974358974,0.14285714285714285,0.11304347826086956,2004
929,12,Hungary,0.0963855421686747,0.07692307692307693,0.03896103896103896,0.06956521739130435,2004
930,13,Ukraine,0.0963855421686747,0.0641025641025641,0.11688311688311688,0.09130434782608696,2004
931,14,Romania,0.0963855421686747,0.0641025641025641,0.07792207792207792,0.0782608695652174,2004
932,15,Greece,0.07228915662650602,0.07692307692307693,0.05194805194805195,0.06521739130434782,2004
933,16,Brazil,0.060240963855421686,0.02564102564102564,0.03896103896103896,0.0391304347826087,2004
934,17,Norway,0.060240963855421686,0.0,0.012987012987012988,0.021739130434782608,2004
935,18,Netherlands,0.04819277108433735,0.11538461538461539,0.11688311688311688,0.09130434782608696,2004
936,19,Sweden,0.04819277108433735,0.02564102564102564,0.012987012987012988,0.02608695652173913,2004
937,20,Spain,0.03614457831325301,0.14102564102564102,0.07792207792207792,0.08260869565217391,2004
938,21,Canada,0.03614457831325301,0.07692307692307693,0.03896103896103896,0.04782608695652174,2004
939,22,Turkey,0.03614457831325301,0.038461538461538464,0.05194805194805195,0.0391304347826087,2004
940,23,Poland,0.03614457831325301,0.02564102564102564,0.06493506493506493,0.0391304347826087,2004
941,24,New Zealand,0.03614457831325301,0.02564102564102564,0.0,0.017391304347826087,2004
942,25,Thailand,0.03614457831325301,0.01282051282051282,0.05194805194805195,0.030434782608695653,2004
943,26,Belarus,0.024096385542168676,0.0641025641025641,0.07792207792207792,0.05217391304347826,2004
944,27,Austria,0.024096385542168676,0.05128205128205128,0.012987012987012988,0.02608695652173913,2004
945,28,Ethiopia,0.024096385542168676,0.038461538461538464,0.025974025974025976,0.02608695652173913,2004
946,29,Iran,0.024096385542168676,0.02564102564102564,0.025974025974025976,0.021739130434782608,2004
947,29,Slovakia,0.024096385542168676,0.02564102564102564,0.025974025974025976,0.021739130434782608,2004
948,31,Chinese Taipei,0.024096385542168676,0.02564102564102564,0.012987012987012988,0.017391304347826087,2004
949,32,Georgia,0.024096385542168676,0.02564102564102564,0.0,0.013043478260869565,2004
950,33,Bulgaria,0.024096385542168676,0.01282051282051282,0.11688311688311688,0.04782608695652174,2004
951,34,Denmark,0.024096385542168676,0.01282051282051282,0.06493506493506493,0.030434782608695653,2004
952,35,Jamaica,0.024096385542168676,0.01282051282051282,0.025974025974025976,0.017391304347826087,2004
953,35,Uzbekistan,0.024096385542168676,0.01282051282051282,0.025974025974025976,0.017391304347826087,2004
954,37,Morocco,0.024096385542168676,0.01282051282051282,0.0,0.008695652173913044,2004
955,38,Argentina,0.024096385542168676,0.0,0.05194805194805195,0.021739130434782608,2004
956,39,Chile,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,2004
957,40,Kazakhstan,0.012048192771084338,0.05128205128205128,0.03896103896103896,0.030434782608695653,2004
958,41,Kenya,0.012048192771084338,0.05128205128205128,0.025974025974025976,0.02608695652173913,2004
959,42,Czech Republic,0.012048192771084338,0.038461538461538464,0.06493506493506493,0.034782608695652174,2004
960,43,South Africa,0.012048192771084338,0.038461538461538464,0.025974025974025976,0.021739130434782608,2004
961,44,Croatia,0.012048192771084338,0.02564102564102564,0.025974025974025976,0.017391304347826087,2004
962,45,Lithuania,0.012048192771084338,0.02564102564102564,0.0,0.008695652173913044,2004
963,46,Egypt,0.012048192771084338,0.01282051282051282,0.03896103896103896,0.017391304347826087,2004
964,46,Switzerland,0.012048192771084338,0.01282051282051282,0.03896103896103896,0.017391304347826087,2004
965,48,Indonesia,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2004
966,49,Zimbabwe,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,2004
967,50,Azerbaijan,0.012048192771084338,0.0,0.05194805194805195,0.017391304347826087,2004
968,51,Belgium,0.012048192771084338,0.0,0.025974025974025976,0.008695652173913044,2004
969,52,Bahamas,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2004
970,52,Israel,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2004
971,54,Cameroon,0.012048192771084338,0.0,0.0,0.0,2004
972,54,Dominican Republic,0.012048192771084338,0.0,0.0,0.0,2004
